"Time","Source","Destination","src_mac","dest_mac","Protocol","Info","Length","Source Port","Destination Port","channel","Channel frequency","Channel","Channel","Channel"
"0.574031489","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","42027  >  33768 Len=988","1030","","","","","","",""
"0.582461841","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","33768  >  42027 Len=1076","1118","","","","","","",""
"0.585369047","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","33768  >  42027 Len=42","84","","","","","","",""
"0.592483704","Cisco_f5:f2:00","Broadcast","fc:5b:39:f5:f2:00","ff:ff:ff:ff:ff:ff","ARP","Gratuitous ARP for 192.168.13.129 (Reply)","60","","","","","","",""
"0.597965661","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","33768  >  42027 Len=113","155","","","","","","",""
"0.598063829","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","33768  >  42027 Len=1076","1118","","","","","","",""
"0.605100038","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","42027  >  33768 Len=42","84","","","","","","",""
"0.608423670","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","33768  >  42027 Len=965","1007","","","","","","",""
"0.618787522","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","33768  >  42027 Len=965","1007","","","","","","",""
"0.623902902","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","33768  >  42027 Len=965","1007","","","","","","",""
"0.634836141","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","33768  >  42027 Len=129","171","","","","","","",""
"0.634998673","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","33768  >  42027 Len=965","1007","","","","","","",""
"0.637613993","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","42027  >  33768 Len=938","980","","","","","","",""
"0.638325413","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","42027  >  33768 Len=937","979","","","","","","",""
"0.646726238","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","42027  >  33768 Len=938","980","","","","","","",""
"0.649566312","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","42027  >  33768 Len=937","979","","","","","","",""
"0.652314823","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","42027  >  33768 Len=42","84","","","","","","",""
"0.655648242","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","33768  >  42027 Len=109","151","","","","","","",""
"0.655781476","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","33768  >  42027 Len=1207","1249","","","","","","",""
"0.666184428","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","33768  >  42027 Len=1207","1249","","","","","","",""
"0.676699203","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","33768  >  42027 Len=1207","1249","","","","","","",""
"0.685386171","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","33768  >  42027 Len=42","84","","","","","","",""
"0.692484841","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","33768  >  42027 Len=122","164","","","","","","",""
"0.692695632","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","33768  >  42027 Len=1208","1250","","","","","","",""
"0.692814155","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","42027  >  33768 Len=930","972","","","","","","",""
