"Time","Source","Destination","src_mac","dest_mac","Protocol","Info","Length","Source Port","Destination Port","channel","Channel frequency","Channel","Channel","Channel"
"0.292204653","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=633","675","","","","","","",""
"0.299582147","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=70","112","","","","","","",""
"0.304820185","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=42","84","","","","","","",""
"0.325314580","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","STUN","Binding Request user: /9fx:gE8N6DyeucR4ZVfw","154","","","","","","",""
"0.325372457","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=104","146","","","","","","",""
"0.325392814","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=928","970","","","","","","",""
"0.325414883","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=928","970","","","","","","",""
"0.325442864","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=928","970","","","","","","",""
"0.325468871","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=927","969","","","","","","",""
"0.326418731","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","STUN","Binding Success Response XOR-MAPPED-ADDRESS: 192.168.173.204:44838","106","","","","","","",""
"0.328341382","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=108","150","","","","","","",""
"0.333470122","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=708","750","","","","","","",""
"0.361081306","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=84","126","","","","","","",""
"0.369752782","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=164","206","","","","","","",""
"0.369882782","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=708","750","","","","","","",""
"0.375547932","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=914","956","","","","","","",""
"0.385385202","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=914","956","","","","","","",""
"0.385426557","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=914","956","","","","","","",""
"0.385439200","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=38","80","","","","","","",""
"0.385463391","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=914","956","","","","","","",""
"0.387645376","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=46","88","","","","","","",""
"0.411207779","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=161","203","","","","","","",""
"0.411380281","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=160","202","","","","","","",""
"0.411490071","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=659","701","","","","","","",""
"0.427527351","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=82","124","","","","","","",""
"0.439786366","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=38","80","","","","","","",""
"0.439835358","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=929","971","","","","","","",""
"0.439855270","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=929","971","","","","","","",""
"0.442619142","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=167","209","","","","","","",""
"0.442846788","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=659","701","","","","","","",""
