"Time","Source","Destination","src_mac","dest_mac","Protocol","Info","Length","Source Port","Destination Port","channel","Channel frequency","Channel","Channel","Channel"
"0.165845596","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=1081","1123","","","","","","",""
"0.166634637","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=39","81","","","","","","",""
"0.166801269","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1088","1130","","","","","","",""
"0.173838195","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=1081","1123","","","","","","",""
"0.173884642","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=1080","1122","","","","","","",""
"0.176669169","fe80::3fbd:d662:9653:dc55","ff02::fb","e0:91:53:4d:30:4d","33:33:00:00:00:fb","MDNS","Standard query 0x0000 A Namans-MacBook-Pro-6.local, ""QM"" question AAAA Namans-MacBook-Pro-6.local, ""QM"" question AAAA fe80::1018:db77:1718:be70 A 192.168.49.27","156","","","","","","",""
"0.176995238","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=42","84","","","","","","",""
"0.177146364","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1089","1131","","","","","","",""
"0.177249877","192.168.59.108","224.0.0.251","e0:91:53:4d:30:4d","01:00:5e:00:00:fb","MDNS","Standard query 0x0000 A Namans-MacBook-Pro-6.local, ""QM"" question AAAA Namans-MacBook-Pro-6.local, ""QM"" question AAAA fe80::1018:db77:1718:be70 A 192.168.49.27","136","","","","","","",""
"0.187501735","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1089","1131","","","","","","",""
"0.192940240","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=42","84","","","","","","",""
"0.197936381","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1042","1084","","","","","","",""
"0.205950040","192.168.56.177","224.0.0.251","c4:b3:01:aa:b9:bc","01:00:5e:00:00:fb","MDNS","Standard query response 0x0000 PTR Jigme\\342\\200\\231s MacBook Air._sftp-ssh._tcp.local TXT, cache flush SRV, cache flush 0 0 22 Jigmes-MacBook-Air.local TXT A, cache flush 192.168.56.177 AAAA, cache flush fe80::14ad:4c6e:d6d2:8204 NSEC, cache flush Jigme\\342\\200\\231s MacBook Air._sftp-ssh._tcp.local NSEC, cache flush Jigmes-MacBook-Air.local","325","","","","","","",""
"0.207124683","fe80::14ad:4c6e:d6d2:8204","ff02::fb","c4:b3:01:aa:b9:bc","33:33:00:00:00:fb","MDNS","Standard query response 0x0000 PTR Jigme\\342\\200\\231s MacBook Air._sftp-ssh._tcp.local TXT, cache flush SRV, cache flush 0 0 22 Jigmes-MacBook-Air.local TXT A, cache flush 192.168.56.177 AAAA, cache flush fe80::14ad:4c6e:d6d2:8204 NSEC, cache flush Jigme\\342\\200\\231s MacBook Air._sftp-ssh._tcp.local NSEC, cache flush Jigmes-MacBook-Air.local","345","","","","","","",""
"0.213798191","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1043","1085","","","","","","",""
"0.224344842","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1043","1085","","","","","","",""
"0.226145649","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=42","84","","","","","","",""
"0.226506965","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=70","112","","","","","","",""
"0.234616766","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1043","1085","","","","","","",""
"0.245029615","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1043","1085","","","","","","",""
"0.255431714","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=39","81","","","","","","",""
"0.256003958","fe80::41d7:e144:2f2:181d","ff02::fb","e8:9e:b4:05:39:5d","33:33:00:00:00:fb","MDNS","Standard query 0x0000 A Namans-MacBook-Pro-6.local, ""QM"" question AAAA Namans-MacBook-Pro-6.local, ""QM"" question AAAA fe80::1018:db77:1718:be70 A 192.168.49.27","156","","","","","","",""
"0.256238032","192.168.55.135","224.0.0.251","e8:9e:b4:05:39:5d","01:00:5e:00:00:fb","MDNS","Standard query 0x0000 A Namans-MacBook-Pro-6.local, ""QM"" question AAAA Namans-MacBook-Pro-6.local, ""QM"" question AAAA fe80::1018:db77:1718:be70 A 192.168.49.27","136","","","","","","",""
"0.257202722","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=974","1016","","","","","","",""
"0.260185034","fe80::7d2d:80df:607b:c415","ff02::fb","a0:d3:7a:84:bd:54","33:33:00:00:00:fb","MDNS","Standard query 0x0000 A Namans-MacBook-Pro-6.local, ""QM"" question AAAA Namans-MacBook-Pro-6.local, ""QM"" question AAAA fe80::1018:db77:1718:be70 A 192.168.49.27","156","","","","","","",""
